cod_colegio;meac;partida;%_incidencia;1/03/2020;2/03/2020;3/03/2020;4/03/2020;5/03/2020;6/03/2020;7/03/2020;8/03/2020;9/03/2020;10/03/2020;11/03/2020;12/03/2020;13/03/2020;14/03/2020;15/03/2020
37;2;INSTALACION DE PANEL MURO + LISTONES DE MADERA;0.072509611;;;;;;;;;;0.0247;0.3211;0.32;0.3399;0.4;0.448879658
37;2;INSTALACION DE PANEL TECHO;0.062790103;;;;;;;;;;0.0247;0.3211;0.32;0.3399;0.4;0.448879658
37;2;INSTALACION DE ACCESORIOS INTER Y EXTER;0.040847256;;;;;;;;;;0.0247;0.3211;0.32;0.3399;0.4;0.448879658
37;2;INSTALACION DE ALEROS;0.036449589;;;;;;;;;;0.0247;0.3211;0.32;0.3399;0.4;0.448879658
37;2;INSTALACION DE VENTANAS Y PUERTA;0.042981986;;;;;;;;;;0.0247;0.3211;0.32;0.3399;0.4;0.448879658
37;2;INSTALACIÓN DE CORTINAS, PIZARRA, EXTINTORES Y OTROS;0.010451836;;;;;;;;;;0.0247;0.3211;0.32;0.3399;0.4;0.448879658
37;2;INSTALACION DE PISO VINILICO;0.068084468;;;;;;;;;;0.0247;0.3211;0.32;0.3399;0.4;0.448879658
37;2;SELLADO DE MODULO;0.036254805;;;;;;;;;;0.0247;0.3211;0.32;0.3399;0.4;0.448879658
37;2;INSTALACION DE CAJA PASE +TUBERIA;0.006532397;;;;;;;;;;0.0247;0.3211;0.32;0.3399;0.4;0.448879658
37;2;INSTALACION DE TABLERO ;0.003266199;;;;;;;;;;0.0247;0.3211;0.32;0.3399;0.4;0.448879658
37;2;CABLEADO Y CONEXIONADO ELECTRICO;0.070549891;;;;;;;;;;0.0247;0.3211;0.32;0.3399;0.4;0.448879658
37;2;INSTALACION DE LUMINARIAS Y TOMACORRIENTES;0.036581425;;;;;;;;;;0.0247;0.3211;0.32;0.3399;0.4;0.448879658
37;2;PRUEBAS ELECTRICAS ;0.005225918;;;;;;;;;;0.0247;0.3211;0.32;0.3399;0.4;0.448879658
37;2;INSTALACION DE MONTANTES PLUVIALES;0.018290713;;;;;;;;;;0.0247;0.3211;0.32;0.3399;0.4;0.448879658
37;2;LIMPIEZA FINAL DE MODULO Y ELIMINACION DE MAT.;0.007838877;;;;;;;;;;0.0247;0.3211;0.32;0.3399;0.4;0.448879658
37;3;TRASLADO Y ALMACENAJE DE MATERIAL (VERIFICACIÓN DE MATERIALES CON PACKING LIST);0.010974428;;;;;;;;;;0.2733;0.45;0.45;0.4852;0.55;0.614737808
37;3;TRAZO, REPLANTEO Y NIVELACION DE PODIOS;0.018290713;;;;;;;;;;0.2733;0.45;0.45;0.4852;0.55;0.614737808
37;3;ARMADO IZAJE PORTICOS + VIGAS PERIMETRALES P y T + MEDICION DE DIAGONALES + ANCLAJE DE PODIOS ;0.141949191;;;;;;;;;;0.2733;0.45;0.45;0.4852;0.55;0.614737808
37;3;COLOCACIÓN VIGAS PISO SECUND. + CORREAS DE PISO;0.081113823;;;;;;;;;;0.2733;0.45;0.45;0.4852;0.55;0.614737808
37;3;COLOCACIÓN DE VIGUESTAS TECHO + COL. SECUND.;0.060835367;;;;;;;;;;0.2733;0.45;0.45;0.4852;0.55;0.614737808
37;3;TRASLADO Y NIVELACION DE PODIOS RAMPA;0.007316285;;;;;;;;;;0.2733;0.45;0.45;0.4852;0.55;0.614737808
37;3;COLOCACIÓN DE VIGAS DE PISO EN RAMPA + PLATAFORMA DE DESCANSO;0.040556912;;;;;;;;;;0.2733;0.45;0.45;0.4852;0.55;0.614737808
37;3;COLOCACION DE CORREAS PISO EN RAMPA +BARANDA;0.040556912;;;;;;;;;;0.2733;0.45;0.45;0.4852;0.55;0.614737808
37;3;COLOCACION Y ASEGURAMIENTO DE PLANCHAS RAMPA + ANGULO (PLANCHA);0.040556912;;;;;;;;;;0.2733;0.45;0.45;0.4852;0.55;0.614737808
37;3;"COLOCACION DE CANAL ""U"" + TRIPLAY FENOLICOS";0.039194384;;;;;;;;;;0.2733;0.45;0.45;0.4852;0.55;0.614737808
37;3;INSTALACION DE PANEL MURO + LISTONES DE MADERA;0.072509611;;;;;;;;;;0.2733;0.45;0.45;0.4852;0.55;0.614737808
37;3;INSTALACION DE PANEL TECHO;0.062790103;;;;;;;;;;0.2733;0.45;0.45;0.4852;0.55;0.614737808
37;3;INSTALACION DE ACCESORIOS INTER Y EXTER;0.040847256;;;;;;;;;;0.2733;0.45;0.45;0.4852;0.55;0.614737808
37;3;INSTALACION DE ALEROS;0.036449589;;;;;;;;;;0.2733;0.45;0.45;0.4852;0.55;0.614737808
37;3;INSTALACION DE VENTANAS Y PUERTA;0.042981986;;;;;;;;;;0.2733;0.45;0.45;0.4852;0.55;0.614737808
37;3;INSTALACIÓN DE CORTINAS, PIZARRA, EXTINTORES Y OTROS;0.010451836;;;;;;;;;;0.2733;0.45;0.45;0.4852;0.55;0.614737808
37;3;INSTALACION DE PISO VINILICO;0.068084468;;;;;;;;;;0.2733;0.45;0.45;0.4852;0.55;0.614737808
37;3;SELLADO DE MODULO;0.036254805;;;;;;;;;;0.2733;0.45;0.45;0.4852;0.55;0.614737808
37;3;INSTALACION DE CAJA PASE +TUBERIA;0.006532397;;;;;;;;;;0.2733;0.45;0.45;0.4852;0.55;0.614737808
37;3;INSTALACION DE TABLERO ;0.003266199;;;;;;;;;;0.2733;0.45;0.45;0.4852;0.55;0.614737808
37;3;CABLEADO Y CONEXIONADO ELECTRICO;0.070549891;;;;;;;;;;0.2733;0.45;0.45;0.4852;0.55;0.614737808
37;3;INSTALACION DE LUMINARIAS Y TOMACORRIENTES;0.036581425;;;;;;;;;;0.2733;0.45;0.45;0.4852;0.55;0.614737808
37;3;PRUEBAS ELECTRICAS ;0.005225918;;;;;;;;;;0.2733;0.45;0.45;0.4852;0.55;0.614737808
37;3;INSTALACION DE MONTANTES PLUVIALES;0.018290713;;;;;;;;;;0.2733;0.45;0.45;0.4852;0.55;0.614737808
37;3;LIMPIEZA FINAL DE MODULO Y ELIMINACION DE MAT.;0.007838877;;;;;;;;;;0.2733;0.45;0.45;0.4852;0.55;0.614737808
37;4;TRASLADO Y ALMACENAJE DE MATERIAL (VERIFICACIÓN DE MATERIALES CON PACKING LIST);0.010974428;;;;;;;;;;;;0.02;0.1;0.15;0.2
37;4;TRAZO, REPLANTEO Y NIVELACION DE PODIOS;0.018290713;;;;;;;;;;;;0.02;0.1;0.15;0.2
37;4;ARMADO IZAJE PORTICOS + VIGAS PERIMETRALES P y T + MEDICION DE DIAGONALES + ANCLAJE DE PODIOS ;0.141949191;;;;;;;;;;;;0.02;0.1;0.15;0.2
37;4;COLOCACIÓN VIGAS PISO SECUND. + CORREAS DE PISO;0.081113823;;;;;;;;;;;;0.02;0.1;0.15;0.2
37;4;COLOCACIÓN DE VIGUESTAS TECHO + COL. SECUND.;0.060835367;;;;;;;;;;;;0.02;0.1;0.15;0.2
37;4;TRASLADO Y NIVELACION DE PODIOS RAMPA;0.007316285;;;;;;;;;;;;0.02;0.1;0.15;0.2
37;4;COLOCACIÓN DE VIGAS DE PISO EN RAMPA + PLATAFORMA DE DESCANSO;0.040556912;;;;;;;;;;;;0.02;0.1;0.15;0.2
37;4;COLOCACION DE CORREAS PISO EN RAMPA +BARANDA;0.040556912;;;;;;;;;;;;0.02;0.1;0.15;0.2
37;4;COLOCACION Y ASEGURAMIENTO DE PLANCHAS RAMPA + ANGULO (PLANCHA);0.040556912;;;;;;;;;;;;0.02;0.1;0.15;0.2
37;4;"COLOCACION DE CANAL ""U"" + TRIPLAY FENOLICOS";0.039194384;;;;;;;;;;;;0.02;0.1;0.15;0.2
37;4;INSTALACION DE PANEL MURO + LISTONES DE MADERA;0.072509611;;;;;;;;;;;;0.02;0.1;0.15;0.2
37;4;INSTALACION DE PANEL TECHO;0.062790103;;;;;;;;;;;;0.02;0.1;0.15;0.2
37;4;INSTALACION DE ACCESORIOS INTER Y EXTER;0.040847256;;;;;;;;;;;;0.02;0.1;0.15;0.2
37;4;INSTALACION DE ALEROS;0.036449589;;;;;;;;;;;;0.02;0.1;0.15;0.2
37;4;INSTALACION DE VENTANAS Y PUERTA;0.042981986;;;;;;;;;;;;0.02;0.1;0.15;0.2
37;4;INSTALACIÓN DE CORTINAS, PIZARRA, EXTINTORES Y OTROS;0.010451836;;;;;;;;;;;;0.02;0.1;0.15;0.2
37;4;INSTALACION DE PISO VINILICO;0.068084468;;;;;;;;;;;;0.02;0.1;0.15;0.2
37;4;SELLADO DE MODULO;0.036254805;;;;;;;;;;;;0.02;0.1;0.15;0.2
37;4;INSTALACION DE CAJA PASE +TUBERIA;0.006532397;;;;;;;;;;;;0.02;0.1;0.15;0.2
37;4;INSTALACION DE TABLERO ;0.003266199;;;;;;;;;;;;0.02;0.1;0.15;0.2
37;4;CABLEADO Y CONEXIONADO ELECTRICO;0.070549891;;;;;;;;;;;;0.02;0.1;0.15;0.2
37;4;INSTALACION DE LUMINARIAS Y TOMACORRIENTES;0.036581425;;;;;;;;;;;;0.02;0.1;0.15;0.2
37;4;PRUEBAS ELECTRICAS ;0.005225918;;;;;;;;;;;;0.02;0.1;0.15;0.2
37;4;INSTALACION DE MONTANTES PLUVIALES;0.018290713;;;;;;;;;;;;0.02;0.1;0.15;0.2
37;4;LIMPIEZA FINAL DE MODULO Y ELIMINACION DE MAT.;0.007838877;;;;;;;;;;;;0.02;0.1;0.15;0.2
37;5;TRASLADO Y ALMACENAJE DE MATERIAL (VERIFICACIÓN DE MATERIALES CON PACKING LIST);0.010974428;;;;;;;;;;;;;;;
37;5;TRAZO, REPLANTEO Y NIVELACION DE PODIOS;0.018290713;;;;;;;;;;;;;;;
37;5;ARMADO IZAJE PORTICOS + VIGAS PERIMETRALES P y T + MEDICION DE DIAGONALES + ANCLAJE DE PODIOS ;0.141949191;;;;;;;;;;;;;;;
37;5;COLOCACIÓN VIGAS PISO SECUND. + CORREAS DE PISO;0.081113823;;;;;;;;;;;;;;;
37;5;COLOCACIÓN DE VIGUESTAS TECHO + COL. SECUND.;0.060835367;;;;;;;;;;;;;;;
37;5;TRASLADO Y NIVELACION DE PODIOS RAMPA;0.007316285;;;;;;;;;;;;;;;
37;5;COLOCACIÓN DE VIGAS DE PISO EN RAMPA + PLATAFORMA DE DESCANSO;0.040556912;;;;;;;;;;;;;;;
37;5;COLOCACION DE CORREAS PISO EN RAMPA +BARANDA;0.040556912;;;;;;;;;;;;;;;
37;5;COLOCACION Y ASEGURAMIENTO DE PLANCHAS RAMPA + ANGULO (PLANCHA);0.040556912;;;;;;;;;;;;;;;
37;5;"COLOCACION DE CANAL ""U"" + TRIPLAY FENOLICOS";0.039194384;;;;;;;;;;;;;;;
37;5;INSTALACION DE PANEL MURO + LISTONES DE MADERA;0.072509611;;;;;;;;;;;;;;;
37;5;INSTALACION DE PANEL TECHO;0.062790103;;;;;;;;;;;;;;;
37;5;INSTALACION DE ACCESORIOS INTER Y EXTER;0.040847256;;;;;;;;;;;;;;;
37;5;INSTALACION DE ALEROS;0.036449589;;;;;;;;;;;;;;;
37;5;INSTALACION DE VENTANAS Y PUERTA;0.042981986;;;;;;;;;;;;;;;
37;5;INSTALACIÓN DE CORTINAS, PIZARRA, EXTINTORES Y OTROS;0.010451836;;;;;;;;;;;;;;;
37;5;INSTALACION DE PISO VINILICO;0.068084468;;;;;;;;;;;;;;;
37;5;SELLADO DE MODULO;0.036254805;;;;;;;;;;;;;;;
37;5;INSTALACION DE CAJA PASE +TUBERIA;0.006532397;;;;;;;;;;;;;;;
37;5;INSTALACION DE TABLERO ;0.003266199;;;;;;;;;;;;;;;
37;5;CABLEADO Y CONEXIONADO ELECTRICO;0.070549891;;;;;;;;;;;;;;;
37;5;INSTALACION DE LUMINARIAS Y TOMACORRIENTES;0.036581425;;;;;;;;;;;;;;;
37;5;PRUEBAS ELECTRICAS ;0.005225918;;;;;;;;;;;;;;;
37;5;INSTALACION DE MONTANTES PLUVIALES;0.018290713;;;;;;;;;;;;;;;
37;5;LIMPIEZA FINAL DE MODULO Y ELIMINACION DE MAT.;0.007838877;;;;;;;;;;;;;;;
