cod_colegio;meac;partida;%_incidencia;1/03/2020;2/03/2020;3/03/2020;4/03/2020;5/03/2020;6/03/2020;7/03/2020;8/03/2020;9/03/2020;10/03/2020;11/03/2020;12/03/2020;13/03/2020;14/03/2020;15/03/2020
8;2;ARMADO IZAJE PORTICOS + VIGAS PERIMETRALES P y T + MEDICION DE DIAGONALES + ANCLAJE DE PODIOS ;0.141949191;;0.014;0.05;0.0993;0.2293;0.3;0.35;0.45;0.65;0.65;0.666;0.699;0.7509;0.85;0.852427934
8;2;COLOCACIÓN VIGAS PISO SECUND. + CORREAS DE PISO;0.081113823;;0.014;0.05;0.0993;0.2293;0.3;0.35;0.45;0.65;0.65;0.666;0.699;0.7509;0.85;0.852427934
8;2;COLOCACIÓN DE VIGUESTAS TECHO + COL. SECUND.;0.060835367;;0.014;0.05;0.0993;0.2293;0.3;0.35;0.45;0.65;0.65;0.666;0.699;0.7509;0.85;0.852427934
8;2;TRASLADO Y NIVELACION DE PODIOS RAMPA;0.007316285;;0.014;0.05;0.0993;0.2293;0.3;0.35;0.45;0.65;0.65;0.666;0.699;0.7509;0.85;0.852427934
8;2;COLOCACIÓN DE VIGAS DE PISO EN RAMPA + PLATAFORMA DE DESCANSO;0.040556912;;0.014;0.05;0.0993;0.2293;0.3;0.35;0.45;0.65;0.65;0.666;0.699;0.7509;0.85;0.852427934
8;2;COLOCACION DE CORREAS PISO EN RAMPA +BARANDA;0.040556912;;0.014;0.05;0.0993;0.2293;0.3;0.35;0.45;0.65;0.65;0.666;0.699;0.7509;0.85;0.852427934
8;2;COLOCACION Y ASEGURAMIENTO DE PLANCHAS RAMPA + ANGULO (PLANCHA);0.040556912;;0.014;0.05;0.0993;0.2293;0.3;0.35;0.45;0.65;0.65;0.666;0.699;0.7509;0.85;0.852427934
8;2;"COLOCACION DE CANAL ""U"" + TRIPLAY FENOLICOS";0.039194384;;0.014;0.05;0.0993;0.2293;0.3;0.35;0.45;0.65;0.65;0.666;0.699;0.7509;0.85;0.852427934
8;2;INSTALACION DE PANEL MURO + LISTONES DE MADERA;0.072509611;;0.014;0.05;0.0993;0.2293;0.3;0.35;0.45;0.65;0.65;0.666;0.699;0.7509;0.85;0.852427934
8;2;INSTALACION DE PANEL TECHO;0.062790103;;0.014;0.05;0.0993;0.2293;0.3;0.35;0.45;0.65;0.65;0.666;0.699;0.7509;0.85;0.852427934
8;2;INSTALACION DE ACCESORIOS INTER Y EXTER;0.040847256;;0.014;0.05;0.0993;0.2293;0.3;0.35;0.45;0.65;0.65;0.666;0.699;0.7509;0.85;0.852427934
8;2;INSTALACION DE ALEROS;0.036449589;;0.014;0.05;0.0993;0.2293;0.3;0.35;0.45;0.65;0.65;0.666;0.699;0.7509;0.85;0.852427934
8;2;INSTALACION DE VENTANAS Y PUERTA;0.042981986;;0.014;0.05;0.0993;0.2293;0.3;0.35;0.45;0.65;0.65;0.666;0.699;0.7509;0.85;0.852427934
8;2;INSTALACIÓN DE CORTINAS, PIZARRA, EXTINTORES Y OTROS;0.010451836;;0.014;0.05;0.0993;0.2293;0.3;0.35;0.45;0.65;0.65;0.666;0.699;0.7509;0.85;0.852427934
8;2;INSTALACION DE PISO VINILICO;0.068084468;;0.014;0.05;0.0993;0.2293;0.3;0.35;0.45;0.65;0.65;0.666;0.699;0.7509;0.85;0.852427934
8;2;SELLADO DE MODULO;0.036254805;;0.014;0.05;0.0993;0.2293;0.3;0.35;0.45;0.65;0.65;0.666;0.699;0.7509;0.85;0.852427934
8;2;INSTALACION DE CAJA PASE +TUBERIA;0.006532397;;0.014;0.05;0.0993;0.2293;0.3;0.35;0.45;0.65;0.65;0.666;0.699;0.7509;0.85;0.852427934
8;2;INSTALACION DE TABLERO ;0.003266199;;0.014;0.05;0.0993;0.2293;0.3;0.35;0.45;0.65;0.65;0.666;0.699;0.7509;0.85;0.852427934
8;2;CABLEADO Y CONEXIONADO ELECTRICO;0.070549891;;0.014;0.05;0.0993;0.2293;0.3;0.35;0.45;0.65;0.65;0.666;0.699;0.7509;0.85;0.852427934
8;2;INSTALACION DE LUMINARIAS Y TOMACORRIENTES;0.036581425;;0.014;0.05;0.0993;0.2293;0.3;0.35;0.45;0.65;0.65;0.666;0.699;0.7509;0.85;0.852427934
8;2;PRUEBAS ELECTRICAS ;0.005225918;;0.014;0.05;0.0993;0.2293;0.3;0.35;0.45;0.65;0.65;0.666;0.699;0.7509;0.85;0.852427934
8;2;INSTALACION DE MONTANTES PLUVIALES;0.018290713;;0.014;0.05;0.0993;0.2293;0.3;0.35;0.45;0.65;0.65;0.666;0.699;0.7509;0.85;0.852427934
8;2;LIMPIEZA FINAL DE MODULO Y ELIMINACION DE MAT.;0.007838877;;0.014;0.05;0.0993;0.2293;0.3;0.35;0.45;0.65;0.65;0.666;0.699;0.7509;0.85;0.852427934
8;3;TRASLADO Y ALMACENAJE DE MATERIAL (VERIFICACIÓN DE MATERIALES CON PACKING LIST);0.010974428;0.5369;0.5987;0.7;0.7546;0.7966;0.82;0.87;0.9;0.93;0.93;0.99;0.99;0.98;0.98;0.986058958
8;3;TRAZO, REPLANTEO Y NIVELACION DE PODIOS;0.018290713;0.5369;0.5987;0.7;0.7546;0.7966;0.82;0.87;0.9;0.93;0.93;0.99;0.99;0.98;0.98;0.986058958
8;3;ARMADO IZAJE PORTICOS + VIGAS PERIMETRALES P y T + MEDICION DE DIAGONALES + ANCLAJE DE PODIOS ;0.141949191;0.5369;0.5987;0.7;0.7546;0.7966;0.82;0.87;0.9;0.93;0.93;0.99;0.99;0.98;0.98;0.986058958
8;3;COLOCACIÓN VIGAS PISO SECUND. + CORREAS DE PISO;0.081113823;0.5369;0.5987;0.7;0.7546;0.7966;0.82;0.87;0.9;0.93;0.93;0.99;0.99;0.98;0.98;0.986058958
8;3;COLOCACIÓN DE VIGUESTAS TECHO + COL. SECUND.;0.060835367;0.5369;0.5987;0.7;0.7546;0.7966;0.82;0.87;0.9;0.93;0.93;0.99;0.99;0.98;0.98;0.986058958
8;3;TRASLADO Y NIVELACION DE PODIOS RAMPA;0.007316285;0.5369;0.5987;0.7;0.7546;0.7966;0.82;0.87;0.9;0.93;0.93;0.99;0.99;0.98;0.98;0.986058958
8;3;COLOCACIÓN DE VIGAS DE PISO EN RAMPA + PLATAFORMA DE DESCANSO;0.040556912;0.5369;0.5987;0.7;0.7546;0.7966;0.82;0.87;0.9;0.93;0.93;0.99;0.99;0.98;0.98;0.986058958
8;3;COLOCACION DE CORREAS PISO EN RAMPA +BARANDA;0.040556912;0.5369;0.5987;0.7;0.7546;0.7966;0.82;0.87;0.9;0.93;0.93;0.99;0.99;0.98;0.98;0.986058958
8;3;COLOCACION Y ASEGURAMIENTO DE PLANCHAS RAMPA + ANGULO (PLANCHA);0.040556912;0.5369;0.5987;0.7;0.7546;0.7966;0.82;0.87;0.9;0.93;0.93;0.99;0.99;0.98;0.98;0.986058958
8;3;"COLOCACION DE CANAL ""U"" + TRIPLAY FENOLICOS";0.039194384;0.5369;0.5987;0.7;0.7546;0.7966;0.82;0.87;0.9;0.93;0.93;0.99;0.99;0.98;0.98;0.986058958
8;3;INSTALACION DE PANEL MURO + LISTONES DE MADERA;0.072509611;0.5369;0.5987;0.7;0.7546;0.7966;0.82;0.87;0.9;0.93;0.93;0.99;0.99;0.98;0.98;0.986058958
8;3;INSTALACION DE PANEL TECHO;0.062790103;0.5369;0.5987;0.7;0.7546;0.7966;0.82;0.87;0.9;0.93;0.93;0.99;0.99;0.98;0.98;0.986058958
8;3;INSTALACION DE ACCESORIOS INTER Y EXTER;0.040847256;0.5369;0.5987;0.7;0.7546;0.7966;0.82;0.87;0.9;0.93;0.93;0.99;0.99;0.98;0.98;0.986058958
8;3;INSTALACION DE ALEROS;0.036449589;0.5369;0.5987;0.7;0.7546;0.7966;0.82;0.87;0.9;0.93;0.93;0.99;0.99;0.98;0.98;0.986058958
8;3;INSTALACION DE VENTANAS Y PUERTA;0.042981986;0.5369;0.5987;0.7;0.7546;0.7966;0.82;0.87;0.9;0.93;0.93;0.99;0.99;0.98;0.98;0.986058958
8;3;INSTALACIÓN DE CORTINAS, PIZARRA, EXTINTORES Y OTROS;0.010451836;0.5369;0.5987;0.7;0.7546;0.7966;0.82;0.87;0.9;0.93;0.93;0.99;0.99;0.98;0.98;0.986058958
8;3;INSTALACION DE PISO VINILICO;0.068084468;0.5369;0.5987;0.7;0.7546;0.7966;0.82;0.87;0.9;0.93;0.93;0.99;0.99;0.98;0.98;0.986058958
8;3;SELLADO DE MODULO;0.036254805;0.5369;0.5987;0.7;0.7546;0.7966;0.82;0.87;0.9;0.93;0.93;0.99;0.99;0.98;0.98;0.986058958
8;3;INSTALACION DE CAJA PASE +TUBERIA;0.006532397;0.5369;0.5987;0.7;0.7546;0.7966;0.82;0.87;0.9;0.93;0.93;0.99;0.99;0.98;0.98;0.986058958
8;3;INSTALACION DE TABLERO ;0.003266199;0.5369;0.5987;0.7;0.7546;0.7966;0.82;0.87;0.9;0.93;0.93;0.99;0.99;0.98;0.98;0.986058958
8;3;CABLEADO Y CONEXIONADO ELECTRICO;0.070549891;0.5369;0.5987;0.7;0.7546;0.7966;0.82;0.87;0.9;0.93;0.93;0.99;0.99;0.98;0.98;0.986058958
8;3;INSTALACION DE LUMINARIAS Y TOMACORRIENTES;0.036581425;0.5369;0.5987;0.7;0.7546;0.7966;0.82;0.87;0.9;0.93;0.93;0.99;0.99;0.98;0.98;0.986058958
8;3;PRUEBAS ELECTRICAS ;0.005225918;0.5369;0.5987;0.7;0.7546;0.7966;0.82;0.87;0.9;0.93;0.93;0.99;0.99;0.98;0.98;0.986058958
8;3;INSTALACION DE MONTANTES PLUVIALES;0.018290713;0.5369;0.5987;0.7;0.7546;0.7966;0.82;0.87;0.9;0.93;0.93;0.99;0.99;0.98;0.98;0.986058958
8;3;LIMPIEZA FINAL DE MODULO Y ELIMINACION DE MAT.;0.007838877;0.5369;0.5987;0.7;0.7546;0.7966;0.82;0.87;0.9;0.93;0.93;0.99;0.99;0.98;0.98;0.986058958
8;4;TRASLADO Y ALMACENAJE DE MATERIAL (VERIFICACIÓN DE MATERIALES CON PACKING LIST);0.010974428;0.5126;0.5804;0.6;0.7409;0.7759;0.82;0.87;0.9;0.93;0.93;0.95;0.96;0.97;0.97;0.977936317
8;4;TRAZO, REPLANTEO Y NIVELACION DE PODIOS;0.018290713;0.5126;0.5804;0.6;0.7409;0.7759;0.82;0.87;0.9;0.93;0.93;0.95;0.96;0.97;0.97;0.977936317
8;4;ARMADO IZAJE PORTICOS + VIGAS PERIMETRALES P y T + MEDICION DE DIAGONALES + ANCLAJE DE PODIOS ;0.141949191;0.5126;0.5804;0.6;0.7409;0.7759;0.82;0.87;0.9;0.93;0.93;0.95;0.96;0.97;0.97;0.977936317
8;4;COLOCACIÓN VIGAS PISO SECUND. + CORREAS DE PISO;0.081113823;0.5126;0.5804;0.6;0.7409;0.7759;0.82;0.87;0.9;0.93;0.93;0.95;0.96;0.97;0.97;0.977936317
8;4;COLOCACIÓN DE VIGUESTAS TECHO + COL. SECUND.;0.060835367;0.5126;0.5804;0.6;0.7409;0.7759;0.82;0.87;0.9;0.93;0.93;0.95;0.96;0.97;0.97;0.977936317
8;4;TRASLADO Y NIVELACION DE PODIOS RAMPA;0.007316285;0.5126;0.5804;0.6;0.7409;0.7759;0.82;0.87;0.9;0.93;0.93;0.95;0.96;0.97;0.97;0.977936317
8;4;COLOCACIÓN DE VIGAS DE PISO EN RAMPA + PLATAFORMA DE DESCANSO;0.040556912;0.5126;0.5804;0.6;0.7409;0.7759;0.82;0.87;0.9;0.93;0.93;0.95;0.96;0.97;0.97;0.977936317
8;4;COLOCACION DE CORREAS PISO EN RAMPA +BARANDA;0.040556912;0.5126;0.5804;0.6;0.7409;0.7759;0.82;0.87;0.9;0.93;0.93;0.95;0.96;0.97;0.97;0.977936317
8;4;COLOCACION Y ASEGURAMIENTO DE PLANCHAS RAMPA + ANGULO (PLANCHA);0.040556912;0.5126;0.5804;0.6;0.7409;0.7759;0.82;0.87;0.9;0.93;0.93;0.95;0.96;0.97;0.97;0.977936317
8;4;"COLOCACION DE CANAL ""U"" + TRIPLAY FENOLICOS";0.039194384;0.5126;0.5804;0.6;0.7409;0.7759;0.82;0.87;0.9;0.93;0.93;0.95;0.96;0.97;0.97;0.977936317
8;4;INSTALACION DE PANEL MURO + LISTONES DE MADERA;0.072509611;0.5126;0.5804;0.6;0.7409;0.7759;0.82;0.87;0.9;0.93;0.93;0.95;0.96;0.97;0.97;0.977936317
8;4;INSTALACION DE PANEL TECHO;0.062790103;0.5126;0.5804;0.6;0.7409;0.7759;0.82;0.87;0.9;0.93;0.93;0.95;0.96;0.97;0.97;0.977936317
8;4;INSTALACION DE ACCESORIOS INTER Y EXTER;0.040847256;0.5126;0.5804;0.6;0.7409;0.7759;0.82;0.87;0.9;0.93;0.93;0.95;0.96;0.97;0.97;0.977936317
8;4;INSTALACION DE ALEROS;0.036449589;0.5126;0.5804;0.6;0.7409;0.7759;0.82;0.87;0.9;0.93;0.93;0.95;0.96;0.97;0.97;0.977936317
8;4;INSTALACION DE VENTANAS Y PUERTA;0.042981986;0.5126;0.5804;0.6;0.7409;0.7759;0.82;0.87;0.9;0.93;0.93;0.95;0.96;0.97;0.97;0.977936317
8;4;INSTALACIÓN DE CORTINAS, PIZARRA, EXTINTORES Y OTROS;0.010451836;0.5126;0.5804;0.6;0.7409;0.7759;0.82;0.87;0.9;0.93;0.93;0.95;0.96;0.97;0.97;0.977936317
8;4;INSTALACION DE PISO VINILICO;0.068084468;0.5126;0.5804;0.6;0.7409;0.7759;0.82;0.87;0.9;0.93;0.93;0.95;0.96;0.97;0.97;0.977936317
8;4;SELLADO DE MODULO;0.036254805;0.5126;0.5804;0.6;0.7409;0.7759;0.82;0.87;0.9;0.93;0.93;0.95;0.96;0.97;0.97;0.977936317
8;4;INSTALACION DE CAJA PASE +TUBERIA;0.006532397;0.5126;0.5804;0.6;0.7409;0.7759;0.82;0.87;0.9;0.93;0.93;0.95;0.96;0.97;0.97;0.977936317
8;4;INSTALACION DE TABLERO ;0.003266199;0.5126;0.5804;0.6;0.7409;0.7759;0.82;0.87;0.9;0.93;0.93;0.95;0.96;0.97;0.97;0.977936317
8;4;CABLEADO Y CONEXIONADO ELECTRICO;0.070549891;0.5126;0.5804;0.6;0.7409;0.7759;0.82;0.87;0.9;0.93;0.93;0.95;0.96;0.97;0.97;0.977936317
8;4;INSTALACION DE LUMINARIAS Y TOMACORRIENTES;0.036581425;0.5126;0.5804;0.6;0.7409;0.7759;0.82;0.87;0.9;0.93;0.93;0.95;0.96;0.97;0.97;0.977936317
8;4;PRUEBAS ELECTRICAS ;0.005225918;0.5126;0.5804;0.6;0.7409;0.7759;0.82;0.87;0.9;0.93;0.93;0.95;0.96;0.97;0.97;0.977936317
8;4;INSTALACION DE MONTANTES PLUVIALES;0.018290713;0.5126;0.5804;0.6;0.7409;0.7759;0.82;0.87;0.9;0.93;0.93;0.95;0.96;0.97;0.97;0.977936317
8;4;LIMPIEZA FINAL DE MODULO Y ELIMINACION DE MAT.;0.007838877;0.5126;0.5804;0.6;0.7409;0.7759;0.82;0.87;0.9;0.93;0.93;0.95;0.96;0.97;0.97;0.977936317
