cod_colegio;meac;partida;%_incidencia;1/03/2020;2/03/2020;3/03/2020;4/03/2020;5/03/2020;6/03/2020;7/03/2020;8/03/2020;9/03/2020;10/03/2020;11/03/2020;12/03/2020;13/03/2020;14/03/2020;15/03/2020
23;4;"COLOCACION DE CANAL ""U"" + TRIPLAY FENOLICOS";0.039194384;;;;;;;;;;0.01;0.1;0.2;0.42;0.42;0.42
23;4;INSTALACION DE PANEL MURO + LISTONES DE MADERA;0.072509611;;;;;;;;;;0.01;0.1;0.2;0.42;0.42;0.42
23;4;INSTALACION DE PANEL TECHO;0.062790103;;;;;;;;;;0.01;0.1;0.2;0.42;0.42;0.42
23;4;INSTALACION DE ACCESORIOS INTER Y EXTER;0.040847256;;;;;;;;;;0.01;0.1;0.2;0.42;0.42;0.42
23;4;INSTALACION DE ALEROS;0.036449589;;;;;;;;;;0.01;0.1;0.2;0.42;0.42;0.42
23;4;INSTALACION DE VENTANAS Y PUERTA;0.042981986;;;;;;;;;;0.01;0.1;0.2;0.42;0.42;0.42
23;4;INSTALACIÓN DE CORTINAS, PIZARRA, EXTINTORES Y OTROS;0.010451836;;;;;;;;;;0.01;0.1;0.2;0.42;0.42;0.42
23;4;INSTALACION DE PISO VINILICO;0.068084468;;;;;;;;;;0.01;0.1;0.2;0.42;0.42;0.42
23;4;SELLADO DE MODULO;0.036254805;;;;;;;;;;0.01;0.1;0.2;0.42;0.42;0.42
23;4;INSTALACION DE CAJA PASE +TUBERIA;0.006532397;;;;;;;;;;0.01;0.1;0.2;0.42;0.42;0.42
23;4;INSTALACION DE TABLERO ;0.003266199;;;;;;;;;;0.01;0.1;0.2;0.42;0.42;0.42
23;4;CABLEADO Y CONEXIONADO ELECTRICO;0.070549891;;;;;;;;;;0.01;0.1;0.2;0.42;0.42;0.42
23;4;INSTALACION DE LUMINARIAS Y TOMACORRIENTES;0.036581425;;;;;;;;;;0.01;0.1;0.2;0.42;0.42;0.42
23;4;PRUEBAS ELECTRICAS ;0.005225918;;;;;;;;;;0.01;0.1;0.2;0.42;0.42;0.42
23;4;INSTALACION DE MONTANTES PLUVIALES;0.018290713;;;;;;;;;;0.01;0.1;0.2;0.42;0.42;0.42
23;4;LIMPIEZA FINAL DE MODULO Y ELIMINACION DE MAT.;0.007838877;;;;;;;;;;0.01;0.1;0.2;0.42;0.42;0.42
23;5;TRASLADO Y ALMACENAJE DE MATERIAL (VERIFICACIÓN DE MATERIALES CON PACKING LIST);0.010974428;;;;;;;;;;0.0693;0.2123;0.35;0.515;0.52;0.405662268
23;5;TRAZO, REPLANTEO Y NIVELACION DE PODIOS;0.018290713;;;;;;;;;;0.0693;0.2123;0.35;0.515;0.52;0.405662268
23;5;ARMADO IZAJE PORTICOS + VIGAS PERIMETRALES P y T + MEDICION DE DIAGONALES + ANCLAJE DE PODIOS ;0.141949191;;;;;;;;;;0.0693;0.2123;0.35;0.515;0.52;0.405662268
23;5;COLOCACIÓN VIGAS PISO SECUND. + CORREAS DE PISO;0.081113823;;;;;;;;;;0.0693;0.2123;0.35;0.515;0.52;0.405662268
23;5;COLOCACIÓN DE VIGUESTAS TECHO + COL. SECUND.;0.060835367;;;;;;;;;;0.0693;0.2123;0.35;0.515;0.52;0.405662268
23;5;TRASLADO Y NIVELACION DE PODIOS RAMPA;0.007316285;;;;;;;;;;0.0693;0.2123;0.35;0.515;0.52;0.405662268
23;5;COLOCACIÓN DE VIGAS DE PISO EN RAMPA + PLATAFORMA DE DESCANSO;0.040556912;;;;;;;;;;0.0693;0.2123;0.35;0.515;0.52;0.405662268
23;5;COLOCACION DE CORREAS PISO EN RAMPA +BARANDA;0.040556912;;;;;;;;;;0.0693;0.2123;0.35;0.515;0.52;0.405662268
23;5;COLOCACION Y ASEGURAMIENTO DE PLANCHAS RAMPA + ANGULO (PLANCHA);0.040556912;;;;;;;;;;0.0693;0.2123;0.35;0.515;0.52;0.405662268
23;5;"COLOCACION DE CANAL ""U"" + TRIPLAY FENOLICOS";0.039194384;;;;;;;;;;0.0693;0.2123;0.35;0.515;0.52;0.405662268
23;5;INSTALACION DE PANEL MURO + LISTONES DE MADERA;0.072509611;;;;;;;;;;0.0693;0.2123;0.35;0.515;0.52;0.405662268
23;5;INSTALACION DE PANEL TECHO;0.062790103;;;;;;;;;;0.0693;0.2123;0.35;0.515;0.52;0.405662268
23;5;INSTALACION DE ACCESORIOS INTER Y EXTER;0.040847256;;;;;;;;;;0.0693;0.2123;0.35;0.515;0.52;0.405662268
23;5;INSTALACION DE ALEROS;0.036449589;;;;;;;;;;0.0693;0.2123;0.35;0.515;0.52;0.405662268
23;5;INSTALACION DE VENTANAS Y PUERTA;0.042981986;;;;;;;;;;0.0693;0.2123;0.35;0.515;0.52;0.405662268
23;5;INSTALACIÓN DE CORTINAS, PIZARRA, EXTINTORES Y OTROS;0.010451836;;;;;;;;;;0.0693;0.2123;0.35;0.515;0.52;0.405662268
23;5;INSTALACION DE PISO VINILICO;0.068084468;;;;;;;;;;0.0693;0.2123;0.35;0.515;0.52;0.405662268
23;5;SELLADO DE MODULO;0.036254805;;;;;;;;;;0.0693;0.2123;0.35;0.515;0.52;0.405662268
23;5;INSTALACION DE CAJA PASE +TUBERIA;0.006532397;;;;;;;;;;0.0693;0.2123;0.35;0.515;0.52;0.405662268
23;5;INSTALACION DE TABLERO ;0.003266199;;;;;;;;;;0.0693;0.2123;0.35;0.515;0.52;0.405662268
23;5;CABLEADO Y CONEXIONADO ELECTRICO;0.070549891;;;;;;;;;;0.0693;0.2123;0.35;0.515;0.52;0.405662268
23;5;INSTALACION DE LUMINARIAS Y TOMACORRIENTES;0.036581425;;;;;;;;;;0.0693;0.2123;0.35;0.515;0.52;0.405662268
23;5;PRUEBAS ELECTRICAS ;0.005225918;;;;;;;;;;0.0693;0.2123;0.35;0.515;0.52;0.405662268
23;5;INSTALACION DE MONTANTES PLUVIALES;0.018290713;;;;;;;;;;0.0693;0.2123;0.35;0.515;0.52;0.405662268
23;5;LIMPIEZA FINAL DE MODULO Y ELIMINACION DE MAT.;0.007838877;;;;;;;;;;0.0693;0.2123;0.35;0.515;0.52;0.405662268
