cod_colegio;meac;partida;%_incidencia;1/03/2020;2/03/2020;3/03/2020;4/03/2020;5/03/2020;6/03/2020;7/03/2020;8/03/2020;9/03/2020;10/03/2020;11/03/2020;12/03/2020;13/03/2020;14/03/2020;15/03/2020
34;1;INSTALACION DE MONTANTES PLUVIALES;0.018290713;;;0.15;0.28;0.3613;0.42;0.47;0.5;0.5;0.5;0.5;0.6;0.6678;0.67;0.676545781
34;1;LIMPIEZA FINAL DE MODULO Y ELIMINACION DE MAT.;0.007838877;;;0.15;0.28;0.3613;0.42;0.47;0.5;0.5;0.5;0.5;0.6;0.6678;0.67;0.676545781
34;2;TRASLADO Y ALMACENAJE DE MATERIAL (VERIFICACIÓN DE MATERIALES CON PACKING LIST);0.010974428;;;0.05;0.17;0.3813;0.42;0.47;0.5;0.5;0.5;0.5;0.6;0.7743;0.85;0.929233061
34;2;TRAZO, REPLANTEO Y NIVELACION DE PODIOS;0.018290713;;;0.05;0.17;0.3813;0.42;0.47;0.5;0.5;0.5;0.5;0.6;0.7743;0.85;0.929233061
34;2;ARMADO IZAJE PORTICOS + VIGAS PERIMETRALES P y T + MEDICION DE DIAGONALES + ANCLAJE DE PODIOS ;0.141949191;;;0.05;0.17;0.3813;0.42;0.47;0.5;0.5;0.5;0.5;0.6;0.7743;0.85;0.929233061
34;2;COLOCACIÓN VIGAS PISO SECUND. + CORREAS DE PISO;0.081113823;;;0.05;0.17;0.3813;0.42;0.47;0.5;0.5;0.5;0.5;0.6;0.7743;0.85;0.929233061
34;2;COLOCACIÓN DE VIGUESTAS TECHO + COL. SECUND.;0.060835367;;;0.05;0.17;0.3813;0.42;0.47;0.5;0.5;0.5;0.5;0.6;0.7743;0.85;0.929233061
34;2;TRASLADO Y NIVELACION DE PODIOS RAMPA;0.007316285;;;0.05;0.17;0.3813;0.42;0.47;0.5;0.5;0.5;0.5;0.6;0.7743;0.85;0.929233061
34;2;COLOCACIÓN DE VIGAS DE PISO EN RAMPA + PLATAFORMA DE DESCANSO;0.040556912;;;0.05;0.17;0.3813;0.42;0.47;0.5;0.5;0.5;0.5;0.6;0.7743;0.85;0.929233061
34;2;COLOCACION DE CORREAS PISO EN RAMPA +BARANDA;0.040556912;;;0.05;0.17;0.3813;0.42;0.47;0.5;0.5;0.5;0.5;0.6;0.7743;0.85;0.929233061
34;2;COLOCACION Y ASEGURAMIENTO DE PLANCHAS RAMPA + ANGULO (PLANCHA);0.040556912;;;0.05;0.17;0.3813;0.42;0.47;0.5;0.5;0.5;0.5;0.6;0.7743;0.85;0.929233061
34;2;"COLOCACION DE CANAL ""U"" + TRIPLAY FENOLICOS";0.039194384;;;0.05;0.17;0.3813;0.42;0.47;0.5;0.5;0.5;0.5;0.6;0.7743;0.85;0.929233061
34;2;INSTALACION DE PANEL MURO + LISTONES DE MADERA;0.072509611;;;0.05;0.17;0.3813;0.42;0.47;0.5;0.5;0.5;0.5;0.6;0.7743;0.85;0.929233061
34;2;INSTALACION DE PANEL TECHO;0.062790103;;;0.05;0.17;0.3813;0.42;0.47;0.5;0.5;0.5;0.5;0.6;0.7743;0.85;0.929233061
34;2;INSTALACION DE ACCESORIOS INTER Y EXTER;0.040847256;;;0.05;0.17;0.3813;0.42;0.47;0.5;0.5;0.5;0.5;0.6;0.7743;0.85;0.929233061
34;2;INSTALACION DE ALEROS;0.036449589;;;0.05;0.17;0.3813;0.42;0.47;0.5;0.5;0.5;0.5;0.6;0.7743;0.85;0.929233061
34;2;INSTALACION DE VENTANAS Y PUERTA;0.042981986;;;0.05;0.17;0.3813;0.42;0.47;0.5;0.5;0.5;0.5;0.6;0.7743;0.85;0.929233061
34;2;INSTALACIÓN DE CORTINAS, PIZARRA, EXTINTORES Y OTROS;0.010451836;;;0.05;0.17;0.3813;0.42;0.47;0.5;0.5;0.5;0.5;0.6;0.7743;0.85;0.929233061
34;2;INSTALACION DE PISO VINILICO;0.068084468;;;0.05;0.17;0.3813;0.42;0.47;0.5;0.5;0.5;0.5;0.6;0.7743;0.85;0.929233061
34;2;SELLADO DE MODULO;0.036254805;;;0.05;0.17;0.3813;0.42;0.47;0.5;0.5;0.5;0.5;0.6;0.7743;0.85;0.929233061
34;2;INSTALACION DE CAJA PASE +TUBERIA;0.006532397;;;0.05;0.17;0.3813;0.42;0.47;0.5;0.5;0.5;0.5;0.6;0.7743;0.85;0.929233061
34;2;INSTALACION DE TABLERO ;0.003266199;;;0.05;0.17;0.3813;0.42;0.47;0.5;0.5;0.5;0.5;0.6;0.7743;0.85;0.929233061
34;2;CABLEADO Y CONEXIONADO ELECTRICO;0.070549891;;;0.05;0.17;0.3813;0.42;0.47;0.5;0.5;0.5;0.5;0.6;0.7743;0.85;0.929233061
34;2;INSTALACION DE LUMINARIAS Y TOMACORRIENTES;0.036581425;;;0.05;0.17;0.3813;0.42;0.47;0.5;0.5;0.5;0.5;0.6;0.7743;0.85;0.929233061
34;2;PRUEBAS ELECTRICAS ;0.005225918;;;0.05;0.17;0.3813;0.42;0.47;0.5;0.5;0.5;0.5;0.6;0.7743;0.85;0.929233061
34;2;INSTALACION DE MONTANTES PLUVIALES;0.018290713;;;0.05;0.17;0.3813;0.42;0.47;0.5;0.5;0.5;0.5;0.6;0.7743;0.85;0.929233061
34;2;LIMPIEZA FINAL DE MODULO Y ELIMINACION DE MAT.;0.007838877;;;0.05;0.17;0.3813;0.42;0.47;0.5;0.5;0.5;0.5;0.6;0.7743;0.85;0.929233061
34;3;TRASLADO Y ALMACENAJE DE MATERIAL (VERIFICACIÓN DE MATERIALES CON PACKING LIST);0.010974428;;;0.15;0.34;0.361;0.42;0.47;0.5;0.5;0.5;0.5;0.6;0.6;0.6;0.614190188
34;3;TRAZO, REPLANTEO Y NIVELACION DE PODIOS;0.018290713;;;0.15;0.34;0.361;0.42;0.47;0.5;0.5;0.5;0.5;0.6;0.6;0.6;0.614190188
34;3;ARMADO IZAJE PORTICOS + VIGAS PERIMETRALES P y T + MEDICION DE DIAGONALES + ANCLAJE DE PODIOS ;0.141949191;;;0.15;0.34;0.361;0.42;0.47;0.5;0.5;0.5;0.5;0.6;0.6;0.6;0.614190188
34;3;COLOCACIÓN VIGAS PISO SECUND. + CORREAS DE PISO;0.081113823;;;0.15;0.34;0.361;0.42;0.47;0.5;0.5;0.5;0.5;0.6;0.6;0.6;0.614190188
34;3;COLOCACIÓN DE VIGUESTAS TECHO + COL. SECUND.;0.060835367;;;0.15;0.34;0.361;0.42;0.47;0.5;0.5;0.5;0.5;0.6;0.6;0.6;0.614190188
34;3;TRASLADO Y NIVELACION DE PODIOS RAMPA;0.007316285;;;0.15;0.34;0.361;0.42;0.47;0.5;0.5;0.5;0.5;0.6;0.6;0.6;0.614190188
34;3;COLOCACIÓN DE VIGAS DE PISO EN RAMPA + PLATAFORMA DE DESCANSO;0.040556912;;;0.15;0.34;0.361;0.42;0.47;0.5;0.5;0.5;0.5;0.6;0.6;0.6;0.614190188
34;3;COLOCACION DE CORREAS PISO EN RAMPA +BARANDA;0.040556912;;;0.15;0.34;0.361;0.42;0.47;0.5;0.5;0.5;0.5;0.6;0.6;0.6;0.614190188
34;3;COLOCACION Y ASEGURAMIENTO DE PLANCHAS RAMPA + ANGULO (PLANCHA);0.040556912;;;0.15;0.34;0.361;0.42;0.47;0.5;0.5;0.5;0.5;0.6;0.6;0.6;0.614190188
34;3;"COLOCACION DE CANAL ""U"" + TRIPLAY FENOLICOS";0.039194384;;;0.15;0.34;0.361;0.42;0.47;0.5;0.5;0.5;0.5;0.6;0.6;0.6;0.614190188
34;3;INSTALACION DE PANEL MURO + LISTONES DE MADERA;0.072509611;;;0.15;0.34;0.361;0.42;0.47;0.5;0.5;0.5;0.5;0.6;0.6;0.6;0.614190188
34;3;INSTALACION DE PANEL TECHO;0.062790103;;;0.15;0.34;0.361;0.42;0.47;0.5;0.5;0.5;0.5;0.6;0.6;0.6;0.614190188
34;3;INSTALACION DE ACCESORIOS INTER Y EXTER;0.040847256;;;0.15;0.34;0.361;0.42;0.47;0.5;0.5;0.5;0.5;0.6;0.6;0.6;0.614190188
34;3;INSTALACION DE ALEROS;0.036449589;;;0.15;0.34;0.361;0.42;0.47;0.5;0.5;0.5;0.5;0.6;0.6;0.6;0.614190188
34;3;INSTALACION DE VENTANAS Y PUERTA;0.042981986;;;0.15;0.34;0.361;0.42;0.47;0.5;0.5;0.5;0.5;0.6;0.6;0.6;0.614190188
34;3;INSTALACIÓN DE CORTINAS, PIZARRA, EXTINTORES Y OTROS;0.010451836;;;0.15;0.34;0.361;0.42;0.47;0.5;0.5;0.5;0.5;0.6;0.6;0.6;0.614190188
34;3;INSTALACION DE PISO VINILICO;0.068084468;;;0.15;0.34;0.361;0.42;0.47;0.5;0.5;0.5;0.5;0.6;0.6;0.6;0.614190188
34;3;SELLADO DE MODULO;0.036254805;;;0.15;0.34;0.361;0.42;0.47;0.5;0.5;0.5;0.5;0.6;0.6;0.6;0.614190188
34;3;INSTALACION DE CAJA PASE +TUBERIA;0.006532397;;;0.15;0.34;0.361;0.42;0.47;0.5;0.5;0.5;0.5;0.6;0.6;0.6;0.614190188
34;3;INSTALACION DE TABLERO ;0.003266199;;;0.15;0.34;0.361;0.42;0.47;0.5;0.5;0.5;0.5;0.6;0.6;0.6;0.614190188
34;3;CABLEADO Y CONEXIONADO ELECTRICO;0.070549891;;;0.15;0.34;0.361;0.42;0.47;0.5;0.5;0.5;0.5;0.6;0.6;0.6;0.614190188
34;3;INSTALACION DE LUMINARIAS Y TOMACORRIENTES;0.036581425;;;0.15;0.34;0.361;0.42;0.47;0.5;0.5;0.5;0.5;0.6;0.6;0.6;0.614190188
34;3;PRUEBAS ELECTRICAS ;0.005225918;;;0.15;0.34;0.361;0.42;0.47;0.5;0.5;0.5;0.5;0.6;0.6;0.6;0.614190188
34;3;INSTALACION DE MONTANTES PLUVIALES;0.018290713;;;0.15;0.34;0.361;0.42;0.47;0.5;0.5;0.5;0.5;0.6;0.6;0.6;0.614190188
34;3;LIMPIEZA FINAL DE MODULO Y ELIMINACION DE MAT.;0.007838877;;;0.15;0.34;0.361;0.42;0.47;0.5;0.5;0.5;0.5;0.6;0.6;0.6;0.614190188
34;4;TRASLADO Y ALMACENAJE DE MATERIAL (VERIFICACIÓN DE MATERIALES CON PACKING LIST);0.010974428;;;;;;;;;;0.25;0.49;0.6;0.8647;0.9;0.989339128
34;4;TRAZO, REPLANTEO Y NIVELACION DE PODIOS;0.018290713;;;;;;;;;;0.25;0.49;0.6;0.8647;0.9;0.989339128
34;4;ARMADO IZAJE PORTICOS + VIGAS PERIMETRALES P y T + MEDICION DE DIAGONALES + ANCLAJE DE PODIOS ;0.141949191;;;;;;;;;;0.25;0.49;0.6;0.8647;0.9;0.989339128
34;4;COLOCACIÓN VIGAS PISO SECUND. + CORREAS DE PISO;0.081113823;;;;;;;;;;0.25;0.49;0.6;0.8647;0.9;0.989339128
34;4;COLOCACIÓN DE VIGUESTAS TECHO + COL. SECUND.;0.060835367;;;;;;;;;;0.25;0.49;0.6;0.8647;0.9;0.989339128
34;4;TRASLADO Y NIVELACION DE PODIOS RAMPA;0.007316285;;;;;;;;;;0.25;0.49;0.6;0.8647;0.9;0.989339128
34;4;COLOCACIÓN DE VIGAS DE PISO EN RAMPA + PLATAFORMA DE DESCANSO;0.040556912;;;;;;;;;;0.25;0.49;0.6;0.8647;0.9;0.989339128
34;4;COLOCACION DE CORREAS PISO EN RAMPA +BARANDA;0.040556912;;;;;;;;;;0.25;0.49;0.6;0.8647;0.9;0.989339128
34;4;COLOCACION Y ASEGURAMIENTO DE PLANCHAS RAMPA + ANGULO (PLANCHA);0.040556912;;;;;;;;;;0.25;0.49;0.6;0.8647;0.9;0.989339128
34;4;"COLOCACION DE CANAL ""U"" + TRIPLAY FENOLICOS";0.039194384;;;;;;;;;;0.25;0.49;0.6;0.8647;0.9;0.989339128
34;4;INSTALACION DE PANEL MURO + LISTONES DE MADERA;0.072509611;;;;;;;;;;0.25;0.49;0.6;0.8647;0.9;0.989339128
34;4;INSTALACION DE PANEL TECHO;0.062790103;;;;;;;;;;0.25;0.49;0.6;0.8647;0.9;0.989339128
34;4;INSTALACION DE ACCESORIOS INTER Y EXTER;0.040847256;;;;;;;;;;0.25;0.49;0.6;0.8647;0.9;0.989339128
34;4;INSTALACION DE ALEROS;0.036449589;;;;;;;;;;0.25;0.49;0.6;0.8647;0.9;0.989339128
34;4;INSTALACION DE VENTANAS Y PUERTA;0.042981986;;;;;;;;;;0.25;0.49;0.6;0.8647;0.9;0.989339128
34;4;INSTALACIÓN DE CORTINAS, PIZARRA, EXTINTORES Y OTROS;0.010451836;;;;;;;;;;0.25;0.49;0.6;0.8647;0.9;0.989339128
34;4;INSTALACION DE PISO VINILICO;0.068084468;;;;;;;;;;0.25;0.49;0.6;0.8647;0.9;0.989339128
34;4;SELLADO DE MODULO;0.036254805;;;;;;;;;;0.25;0.49;0.6;0.8647;0.9;0.989339128
34;4;INSTALACION DE CAJA PASE +TUBERIA;0.006532397;;;;;;;;;;0.25;0.49;0.6;0.8647;0.9;0.989339128
34;4;INSTALACION DE TABLERO ;0.003266199;;;;;;;;;;0.25;0.49;0.6;0.8647;0.9;0.989339128
34;4;CABLEADO Y CONEXIONADO ELECTRICO;0.070549891;;;;;;;;;;0.25;0.49;0.6;0.8647;0.9;0.989339128
34;4;INSTALACION DE LUMINARIAS Y TOMACORRIENTES;0.036581425;;;;;;;;;;0.25;0.49;0.6;0.8647;0.9;0.989339128
34;4;PRUEBAS ELECTRICAS ;0.005225918;;;;;;;;;;0.25;0.49;0.6;0.8647;0.9;0.989339128
34;4;INSTALACION DE MONTANTES PLUVIALES;0.018290713;;;;;;;;;;0.25;0.49;0.6;0.8647;0.9;0.989339128
34;4;LIMPIEZA FINAL DE MODULO Y ELIMINACION DE MAT.;0.007838877;;;;;;;;;;0.25;0.49;0.6;0.8647;0.9;0.989339128
