cod_colegio;meac;partida;%_incidencia;1/03/2020;2/03/2020;3/03/2020;4/03/2020;5/03/2020;6/03/2020;7/03/2020;8/03/2020;9/03/2020;10/03/2020;11/03/2020;12/03/2020;13/03/2020;14/03/2020;15/03/2020
2;2;INSTALACIÓN DE CORTINAS, PIZARRA, EXTINTORES Y OTROS;0.010451836;0.31;0.6912;0.75;0.8;0.7791;0.82;0.9;0.9568;0.99;0.99;0.99;0.99;0.99;0.99;0.99
2;2;INSTALACION DE PISO VINILICO;0.068084468;0.31;0.6912;0.75;0.8;0.7791;0.82;0.9;0.9568;0.99;0.99;0.99;0.99;0.99;0.99;0.99
2;2;SELLADO DE MODULO;0.036254805;0.31;0.6912;0.75;0.8;0.7791;0.82;0.9;0.9568;0.99;0.99;0.99;0.99;0.99;0.99;0.99
2;2;INSTALACION DE CAJA PASE +TUBERIA;0.006532397;0.31;0.6912;0.75;0.8;0.7791;0.82;0.9;0.9568;0.99;0.99;0.99;0.99;0.99;0.99;0.99
2;2;INSTALACION DE TABLERO ;0.003266199;0.31;0.6912;0.75;0.8;0.7791;0.82;0.9;0.9568;0.99;0.99;0.99;0.99;0.99;0.99;0.99
2;2;CABLEADO Y CONEXIONADO ELECTRICO;0.070549891;0.31;0.6912;0.75;0.8;0.7791;0.82;0.9;0.9568;0.99;0.99;0.99;0.99;0.99;0.99;0.99
2;2;INSTALACION DE LUMINARIAS Y TOMACORRIENTES;0.036581425;0.31;0.6912;0.75;0.8;0.7791;0.82;0.9;0.9568;0.99;0.99;0.99;0.99;0.99;0.99;0.99
2;2;PRUEBAS ELECTRICAS ;0.005225918;0.31;0.6912;0.75;0.8;0.7791;0.82;0.9;0.9568;0.99;0.99;0.99;0.99;0.99;0.99;0.99
2;2;INSTALACION DE MONTANTES PLUVIALES;0.018290713;0.31;0.6912;0.75;0.8;0.7791;0.82;0.9;0.9568;0.99;0.99;0.99;0.99;0.99;0.99;0.99
2;2;LIMPIEZA FINAL DE MODULO Y ELIMINACION DE MAT.;0.007838877;0.31;0.6912;0.75;0.8;0.7791;0.82;0.9;0.9568;0.99;0.99;0.99;0.99;0.99;0.99;0.99
2;3;TRASLADO Y ALMACENAJE DE MATERIAL (VERIFICACIÓN DE MATERIALES CON PACKING LIST);0.010974428;0.4173;0.5526;0.7;0.77;0.8427;0.89;0.92;0.9502;0.99;0.99;0.99;0.99;0.99;0.99;0.99
2;3;TRAZO, REPLANTEO Y NIVELACION DE PODIOS;0.018290713;0.4173;0.5526;0.7;0.77;0.8427;0.89;0.92;0.9502;0.99;0.99;0.99;0.99;0.99;0.99;0.99
2;3;ARMADO IZAJE PORTICOS + VIGAS PERIMETRALES P y T + MEDICION DE DIAGONALES + ANCLAJE DE PODIOS ;0.141949191;0.4173;0.5526;0.7;0.77;0.8427;0.89;0.92;0.9502;0.99;0.99;0.99;0.99;0.99;0.99;0.99
2;3;COLOCACIÓN VIGAS PISO SECUND. + CORREAS DE PISO;0.081113823;0.4173;0.5526;0.7;0.77;0.8427;0.89;0.92;0.9502;0.99;0.99;0.99;0.99;0.99;0.99;0.99
2;3;COLOCACIÓN DE VIGUESTAS TECHO + COL. SECUND.;0.060835367;0.4173;0.5526;0.7;0.77;0.8427;0.89;0.92;0.9502;0.99;0.99;0.99;0.99;0.99;0.99;0.99
2;3;TRASLADO Y NIVELACION DE PODIOS RAMPA;0.007316285;0.4173;0.5526;0.7;0.77;0.8427;0.89;0.92;0.9502;0.99;0.99;0.99;0.99;0.99;0.99;0.99
2;3;COLOCACIÓN DE VIGAS DE PISO EN RAMPA + PLATAFORMA DE DESCANSO;0.040556912;0.4173;0.5526;0.7;0.77;0.8427;0.89;0.92;0.9502;0.99;0.99;0.99;0.99;0.99;0.99;0.99
2;3;COLOCACION DE CORREAS PISO EN RAMPA +BARANDA;0.040556912;0.4173;0.5526;0.7;0.77;0.8427;0.89;0.92;0.9502;0.99;0.99;0.99;0.99;0.99;0.99;0.99
2;3;COLOCACION Y ASEGURAMIENTO DE PLANCHAS RAMPA + ANGULO (PLANCHA);0.040556912;0.4173;0.5526;0.7;0.77;0.8427;0.89;0.92;0.9502;0.99;0.99;0.99;0.99;0.99;0.99;0.99
2;3;"COLOCACION DE CANAL ""U"" + TRIPLAY FENOLICOS";0.039194384;0.4173;0.5526;0.7;0.77;0.8427;0.89;0.92;0.9502;0.99;0.99;0.99;0.99;0.99;0.99;0.99
2;3;INSTALACION DE PANEL MURO + LISTONES DE MADERA;0.072509611;0.4173;0.5526;0.7;0.77;0.8427;0.89;0.92;0.9502;0.99;0.99;0.99;0.99;0.99;0.99;0.99
2;3;INSTALACION DE PANEL TECHO;0.062790103;0.4173;0.5526;0.7;0.77;0.8427;0.89;0.92;0.9502;0.99;0.99;0.99;0.99;0.99;0.99;0.99
2;3;INSTALACION DE ACCESORIOS INTER Y EXTER;0.040847256;0.4173;0.5526;0.7;0.77;0.8427;0.89;0.92;0.9502;0.99;0.99;0.99;0.99;0.99;0.99;0.99
2;3;INSTALACION DE ALEROS;0.036449589;0.4173;0.5526;0.7;0.77;0.8427;0.89;0.92;0.9502;0.99;0.99;0.99;0.99;0.99;0.99;0.99
2;3;INSTALACION DE VENTANAS Y PUERTA;0.042981986;0.4173;0.5526;0.7;0.77;0.8427;0.89;0.92;0.9502;0.99;0.99;0.99;0.99;0.99;0.99;0.99
2;3;INSTALACIÓN DE CORTINAS, PIZARRA, EXTINTORES Y OTROS;0.010451836;0.4173;0.5526;0.7;0.77;0.8427;0.89;0.92;0.9502;0.99;0.99;0.99;0.99;0.99;0.99;0.99
2;3;INSTALACION DE PISO VINILICO;0.068084468;0.4173;0.5526;0.7;0.77;0.8427;0.89;0.92;0.9502;0.99;0.99;0.99;0.99;0.99;0.99;0.99
2;3;SELLADO DE MODULO;0.036254805;0.4173;0.5526;0.7;0.77;0.8427;0.89;0.92;0.9502;0.99;0.99;0.99;0.99;0.99;0.99;0.99
2;3;INSTALACION DE CAJA PASE +TUBERIA;0.006532397;0.4173;0.5526;0.7;0.77;0.8427;0.89;0.92;0.9502;0.99;0.99;0.99;0.99;0.99;0.99;0.99
2;3;INSTALACION DE TABLERO ;0.003266199;0.4173;0.5526;0.7;0.77;0.8427;0.89;0.92;0.9502;0.99;0.99;0.99;0.99;0.99;0.99;0.99
2;3;CABLEADO Y CONEXIONADO ELECTRICO;0.070549891;0.4173;0.5526;0.7;0.77;0.8427;0.89;0.92;0.9502;0.99;0.99;0.99;0.99;0.99;0.99;0.99
2;3;INSTALACION DE LUMINARIAS Y TOMACORRIENTES;0.036581425;0.4173;0.5526;0.7;0.77;0.8427;0.89;0.92;0.9502;0.99;0.99;0.99;0.99;0.99;0.99;0.99
2;3;PRUEBAS ELECTRICAS ;0.005225918;0.4173;0.5526;0.7;0.77;0.8427;0.89;0.92;0.9502;0.99;0.99;0.99;0.99;0.99;0.99;0.99
2;3;INSTALACION DE MONTANTES PLUVIALES;0.018290713;0.4173;0.5526;0.7;0.77;0.8427;0.89;0.92;0.9502;0.99;0.99;0.99;0.99;0.99;0.99;0.99
2;3;LIMPIEZA FINAL DE MODULO Y ELIMINACION DE MAT.;0.007838877;0.4173;0.5526;0.7;0.77;0.8427;0.89;0.92;0.9502;0.99;0.99;0.99;0.99;0.99;0.99;0.99
2;4;TRASLADO Y ALMACENAJE DE MATERIAL (VERIFICACIÓN DE MATERIALES CON PACKING LIST);0.010974428;0.56;0.742;0.85;0.97;0.97;0.99;0.99;0.99;0.99;0.99;0.99;0.99;0.99;0.99;0.99
2;4;TRAZO, REPLANTEO Y NIVELACION DE PODIOS;0.018290713;0.56;0.742;0.85;0.97;0.97;0.99;0.99;0.99;0.99;0.99;0.99;0.99;0.99;0.99;0.99
2;4;ARMADO IZAJE PORTICOS + VIGAS PERIMETRALES P y T + MEDICION DE DIAGONALES + ANCLAJE DE PODIOS ;0.141949191;0.56;0.742;0.85;0.97;0.97;0.99;0.99;0.99;0.99;0.99;0.99;0.99;0.99;0.99;0.99
2;4;COLOCACIÓN VIGAS PISO SECUND. + CORREAS DE PISO;0.081113823;0.56;0.742;0.85;0.97;0.97;0.99;0.99;0.99;0.99;0.99;0.99;0.99;0.99;0.99;0.99
2;4;COLOCACIÓN DE VIGUESTAS TECHO + COL. SECUND.;0.060835367;0.56;0.742;0.85;0.97;0.97;0.99;0.99;0.99;0.99;0.99;0.99;0.99;0.99;0.99;0.99
2;4;TRASLADO Y NIVELACION DE PODIOS RAMPA;0.007316285;0.56;0.742;0.85;0.97;0.97;0.99;0.99;0.99;0.99;0.99;0.99;0.99;0.99;0.99;0.99
2;4;COLOCACIÓN DE VIGAS DE PISO EN RAMPA + PLATAFORMA DE DESCANSO;0.040556912;0.56;0.742;0.85;0.97;0.97;0.99;0.99;0.99;0.99;0.99;0.99;0.99;0.99;0.99;0.99
2;4;COLOCACION DE CORREAS PISO EN RAMPA +BARANDA;0.040556912;0.56;0.742;0.85;0.97;0.97;0.99;0.99;0.99;0.99;0.99;0.99;0.99;0.99;0.99;0.99
2;4;COLOCACION Y ASEGURAMIENTO DE PLANCHAS RAMPA + ANGULO (PLANCHA);0.040556912;0.56;0.742;0.85;0.97;0.97;0.99;0.99;0.99;0.99;0.99;0.99;0.99;0.99;0.99;0.99
2;4;"COLOCACION DE CANAL ""U"" + TRIPLAY FENOLICOS";0.039194384;0.56;0.742;0.85;0.97;0.97;0.99;0.99;0.99;0.99;0.99;0.99;0.99;0.99;0.99;0.99
2;4;INSTALACION DE PANEL MURO + LISTONES DE MADERA;0.072509611;0.56;0.742;0.85;0.97;0.97;0.99;0.99;0.99;0.99;0.99;0.99;0.99;0.99;0.99;0.99
2;4;INSTALACION DE PANEL TECHO;0.062790103;0.56;0.742;0.85;0.97;0.97;0.99;0.99;0.99;0.99;0.99;0.99;0.99;0.99;0.99;0.99
2;4;INSTALACION DE ACCESORIOS INTER Y EXTER;0.040847256;0.56;0.742;0.85;0.97;0.97;0.99;0.99;0.99;0.99;0.99;0.99;0.99;0.99;0.99;0.99
2;4;INSTALACION DE ALEROS;0.036449589;0.56;0.742;0.85;0.97;0.97;0.99;0.99;0.99;0.99;0.99;0.99;0.99;0.99;0.99;0.99
2;4;INSTALACION DE VENTANAS Y PUERTA;0.042981986;0.56;0.742;0.85;0.97;0.97;0.99;0.99;0.99;0.99;0.99;0.99;0.99;0.99;0.99;0.99
2;4;INSTALACIÓN DE CORTINAS, PIZARRA, EXTINTORES Y OTROS;0.010451836;0.56;0.742;0.85;0.97;0.97;0.99;0.99;0.99;0.99;0.99;0.99;0.99;0.99;0.99;0.99
2;4;INSTALACION DE PISO VINILICO;0.068084468;0.56;0.742;0.85;0.97;0.97;0.99;0.99;0.99;0.99;0.99;0.99;0.99;0.99;0.99;0.99
2;4;SELLADO DE MODULO;0.036254805;0.56;0.742;0.85;0.97;0.97;0.99;0.99;0.99;0.99;0.99;0.99;0.99;0.99;0.99;0.99
2;4;INSTALACION DE CAJA PASE +TUBERIA;0.006532397;0.56;0.742;0.85;0.97;0.97;0.99;0.99;0.99;0.99;0.99;0.99;0.99;0.99;0.99;0.99
2;4;INSTALACION DE TABLERO ;0.003266199;0.56;0.742;0.85;0.97;0.97;0.99;0.99;0.99;0.99;0.99;0.99;0.99;0.99;0.99;0.99
2;4;CABLEADO Y CONEXIONADO ELECTRICO;0.070549891;0.56;0.742;0.85;0.97;0.97;0.99;0.99;0.99;0.99;0.99;0.99;0.99;0.99;0.99;0.99
2;4;INSTALACION DE LUMINARIAS Y TOMACORRIENTES;0.036581425;0.56;0.742;0.85;0.97;0.97;0.99;0.99;0.99;0.99;0.99;0.99;0.99;0.99;0.99;0.99
2;4;PRUEBAS ELECTRICAS ;0.005225918;0.56;0.742;0.85;0.97;0.97;0.99;0.99;0.99;0.99;0.99;0.99;0.99;0.99;0.99;0.99
2;4;INSTALACION DE MONTANTES PLUVIALES;0.018290713;0.56;0.742;0.85;0.97;0.97;0.99;0.99;0.99;0.99;0.99;0.99;0.99;0.99;0.99;0.99
2;4;LIMPIEZA FINAL DE MODULO Y ELIMINACION DE MAT.;0.007838877;0.56;0.742;0.85;0.97;0.97;0.99;0.99;0.99;0.99;0.99;0.99;0.99;0.99;0.99;0.99
2;5;TRASLADO Y ALMACENAJE DE MATERIAL (VERIFICACIÓN DE MATERIALES CON PACKING LIST);0.010974428;0.5261;0.8878;0.95;0.98;0.98;0.9878;0.9878;0.9878;0.99;0.99;0.99;0.99;0.99;0.99;0.99
2;5;TRAZO, REPLANTEO Y NIVELACION DE PODIOS;0.018290713;0.5261;0.8878;0.95;0.98;0.98;0.9878;0.9878;0.9878;0.99;0.99;0.99;0.99;0.99;0.99;0.99
2;5;ARMADO IZAJE PORTICOS + VIGAS PERIMETRALES P y T + MEDICION DE DIAGONALES + ANCLAJE DE PODIOS ;0.141949191;0.5261;0.8878;0.95;0.98;0.98;0.9878;0.9878;0.9878;0.99;0.99;0.99;0.99;0.99;0.99;0.99
2;5;COLOCACIÓN VIGAS PISO SECUND. + CORREAS DE PISO;0.081113823;0.5261;0.8878;0.95;0.98;0.98;0.9878;0.9878;0.9878;0.99;0.99;0.99;0.99;0.99;0.99;0.99
2;5;COLOCACIÓN DE VIGUESTAS TECHO + COL. SECUND.;0.060835367;0.5261;0.8878;0.95;0.98;0.98;0.9878;0.9878;0.9878;0.99;0.99;0.99;0.99;0.99;0.99;0.99
2;5;TRASLADO Y NIVELACION DE PODIOS RAMPA;0.007316285;0.5261;0.8878;0.95;0.98;0.98;0.9878;0.9878;0.9878;0.99;0.99;0.99;0.99;0.99;0.99;0.99
2;5;COLOCACIÓN DE VIGAS DE PISO EN RAMPA + PLATAFORMA DE DESCANSO;0.040556912;0.5261;0.8878;0.95;0.98;0.98;0.9878;0.9878;0.9878;0.99;0.99;0.99;0.99;0.99;0.99;0.99
2;5;COLOCACION DE CORREAS PISO EN RAMPA +BARANDA;0.040556912;0.5261;0.8878;0.95;0.98;0.98;0.9878;0.9878;0.9878;0.99;0.99;0.99;0.99;0.99;0.99;0.99
2;5;COLOCACION Y ASEGURAMIENTO DE PLANCHAS RAMPA + ANGULO (PLANCHA);0.040556912;0.5261;0.8878;0.95;0.98;0.98;0.9878;0.9878;0.9878;0.99;0.99;0.99;0.99;0.99;0.99;0.99
2;5;"COLOCACION DE CANAL ""U"" + TRIPLAY FENOLICOS";0.039194384;0.5261;0.8878;0.95;0.98;0.98;0.9878;0.9878;0.9878;0.99;0.99;0.99;0.99;0.99;0.99;0.99
2;5;INSTALACION DE PANEL MURO + LISTONES DE MADERA;0.072509611;0.5261;0.8878;0.95;0.98;0.98;0.9878;0.9878;0.9878;0.99;0.99;0.99;0.99;0.99;0.99;0.99
2;5;INSTALACION DE PANEL TECHO;0.062790103;0.5261;0.8878;0.95;0.98;0.98;0.9878;0.9878;0.9878;0.99;0.99;0.99;0.99;0.99;0.99;0.99
2;5;INSTALACION DE ACCESORIOS INTER Y EXTER;0.040847256;0.5261;0.8878;0.95;0.98;0.98;0.9878;0.9878;0.9878;0.99;0.99;0.99;0.99;0.99;0.99;0.99
2;5;INSTALACION DE ALEROS;0.036449589;0.5261;0.8878;0.95;0.98;0.98;0.9878;0.9878;0.9878;0.99;0.99;0.99;0.99;0.99;0.99;0.99
2;5;INSTALACION DE VENTANAS Y PUERTA;0.042981986;0.5261;0.8878;0.95;0.98;0.98;0.9878;0.9878;0.9878;0.99;0.99;0.99;0.99;0.99;0.99;0.99
2;5;INSTALACIÓN DE CORTINAS, PIZARRA, EXTINTORES Y OTROS;0.010451836;0.5261;0.8878;0.95;0.98;0.98;0.9878;0.9878;0.9878;0.99;0.99;0.99;0.99;0.99;0.99;0.99
2;5;INSTALACION DE PISO VINILICO;0.068084468;0.5261;0.8878;0.95;0.98;0.98;0.9878;0.9878;0.9878;0.99;0.99;0.99;0.99;0.99;0.99;0.99
2;5;SELLADO DE MODULO;0.036254805;0.5261;0.8878;0.95;0.98;0.98;0.9878;0.9878;0.9878;0.99;0.99;0.99;0.99;0.99;0.99;0.99
2;5;INSTALACION DE CAJA PASE +TUBERIA;0.006532397;0.5261;0.8878;0.95;0.98;0.98;0.9878;0.9878;0.9878;0.99;0.99;0.99;0.99;0.99;0.99;0.99
2;5;INSTALACION DE TABLERO ;0.003266199;0.5261;0.8878;0.95;0.98;0.98;0.9878;0.9878;0.9878;0.99;0.99;0.99;0.99;0.99;0.99;0.99
2;5;CABLEADO Y CONEXIONADO ELECTRICO;0.070549891;0.5261;0.8878;0.95;0.98;0.98;0.9878;0.9878;0.9878;0.99;0.99;0.99;0.99;0.99;0.99;0.99
2;5;INSTALACION DE LUMINARIAS Y TOMACORRIENTES;0.036581425;0.5261;0.8878;0.95;0.98;0.98;0.9878;0.9878;0.9878;0.99;0.99;0.99;0.99;0.99;0.99;0.99
2;5;PRUEBAS ELECTRICAS ;0.005225918;0.5261;0.8878;0.95;0.98;0.98;0.9878;0.9878;0.9878;0.99;0.99;0.99;0.99;0.99;0.99;0.99
2;5;INSTALACION DE MONTANTES PLUVIALES;0.018290713;0.5261;0.8878;0.95;0.98;0.98;0.9878;0.9878;0.9878;0.99;0.99;0.99;0.99;0.99;0.99;0.99
2;5;LIMPIEZA FINAL DE MODULO Y ELIMINACION DE MAT.;0.007838877;0.5261;0.8878;0.95;0.98;0.98;0.9878;0.9878;0.9878;0.99;0.99;0.99;0.99;0.99;0.99;0.99
2;6;TRASLADO Y ALMACENAJE DE MATERIAL (VERIFICACIÓN DE MATERIALES CON PACKING LIST);0.010974428;0.6;0.9559;0.98;0.99;0.9922;0.9922;0.9922;0.9922;0.99;0.99;0.99;0.99;0.99;0.99;0.99
2;6;TRAZO, REPLANTEO Y NIVELACION DE PODIOS;0.018290713;0.6;0.9559;0.98;0.99;0.9922;0.9922;0.9922;0.9922;0.99;0.99;0.99;0.99;0.99;0.99;0.99
2;6;ARMADO IZAJE PORTICOS + VIGAS PERIMETRALES P y T + MEDICION DE DIAGONALES + ANCLAJE DE PODIOS ;0.141949191;0.6;0.9559;0.98;0.99;0.9922;0.9922;0.9922;0.9922;0.99;0.99;0.99;0.99;0.99;0.99;0.99
2;6;COLOCACIÓN VIGAS PISO SECUND. + CORREAS DE PISO;0.081113823;0.6;0.9559;0.98;0.99;0.9922;0.9922;0.9922;0.9922;0.99;0.99;0.99;0.99;0.99;0.99;0.99
2;6;COLOCACIÓN DE VIGUESTAS TECHO + COL. SECUND.;0.060835367;0.6;0.9559;0.98;0.99;0.9922;0.9922;0.9922;0.9922;0.99;0.99;0.99;0.99;0.99;0.99;0.99
2;6;TRASLADO Y NIVELACION DE PODIOS RAMPA;0.007316285;0.6;0.9559;0.98;0.99;0.9922;0.9922;0.9922;0.9922;0.99;0.99;0.99;0.99;0.99;0.99;0.99
2;6;COLOCACIÓN DE VIGAS DE PISO EN RAMPA + PLATAFORMA DE DESCANSO;0.040556912;0.6;0.9559;0.98;0.99;0.9922;0.9922;0.9922;0.9922;0.99;0.99;0.99;0.99;0.99;0.99;0.99
2;6;COLOCACION DE CORREAS PISO EN RAMPA +BARANDA;0.040556912;0.6;0.9559;0.98;0.99;0.9922;0.9922;0.9922;0.9922;0.99;0.99;0.99;0.99;0.99;0.99;0.99
2;6;COLOCACION Y ASEGURAMIENTO DE PLANCHAS RAMPA + ANGULO (PLANCHA);0.040556912;0.6;0.9559;0.98;0.99;0.9922;0.9922;0.9922;0.9922;0.99;0.99;0.99;0.99;0.99;0.99;0.99
